AFG,High_Developed,PFG,PPT,Woody,claycontent,presence
0.025119408,0,1.61E-01,36.22431467,0.09535688,0.271688616,0
0.066536226,0,3.29E-01,37.0252863,0.165067118,0.33224513,0
0.009182417,0,4.23E-01,28.36191776,0.059015941,0.260149165,0
0.016462783,0,1.52E-01,32.38727339,0.281273559,0.232148521,0
0.070494969,0,1.84E-01,46.94666175,0.172323728,0.27568081,0
0.061534373,0,2.49E-01,24.66314058,0.07773668,0.224773715,0
0.060914739,0,2.52E-01,49.17321033,0.129760128,0.313704307,0
0.093284899,0,6.53E-01,37.20897191,0.045005814,0.206931629,0
0.019996212,3.79E-04,1.35E-01,44.85762121,0.179225165,0.312924297,0
0.088911735,8.15E-05,3.51E-01,52.75095923,0.135073512,0.250456552,0
0.01702145,0,2.32E-01,34.80044471,0.160952705,0.238845803,0
0.018356637,0,5.65E-01,36.11294802,0.060838003,0.261890539,0
0.04917385,2.94E-04,2.05E-01,28.52726616,0.107226968,0.23570893,0
0.020243982,0,2.66E-02,45.93784427,0.015626228,0.294674567,0
0.021781083,0.001495953,1.62E-01,28.2007432,0.041643698,0.193330802,0
0.019851752,0,1.20E-01,28.55363973,0.165032456,0.205363211,0
0.028244203,0,5.71E-01,32.35650475,0.072339986,0.273769338,0
0.010409628,0,4.75E-01,32.05812595,0.139178825,0.245752387,0
0.007735219,0,6.45E-01,35.64677773,0.070007045,0.268768912,0
0.02458557,0,2.84E-01,28.64514622,0.138491603,0.292488145,0
0.033514768,0,2.84E-01,38.83619297,0.01443991,0.248570813,0
0.076307947,0.003414784,2.29E-01,33.00099002,0.121473475,0.218737467,0
0.034194817,0,4.86E-01,29.34881649,0.08010528,0.261038643,0
0.02535419,0,8.74E-02,28.19088714,0.151045617,0.242270217,0
0.030035363,7.37E-05,1.90E-01,46.21971534,0.391723159,0.277953619,0
0.094479997,0,7.53E-01,47.08143733,0.038970041,0.218072425,0
0.018690861,0,4.40E-01,33.25766276,0.123955171,0.226813469,0
0.002001009,0,5.13E-01,30.36163648,0.044701688,0.253315082,0
0.053053431,0,6.76E-01,44.36324253,0.049224874,0.260349279,0
0.016919683,0,2.45E-01,34.29227857,0.021122491,0.258718053,0
0.095105428,0,4.97E-01,37.24060689,0.040540899,0.182762635,0
0.04108105,0,2.75E-01,27.76200086,0.07396948,0.23140411,0
0.036965665,0,2.92E-01,48.16098512,0.329415934,0.256582145,0
0.04023727,1.36E-04,1.23E-01,28.22622182,0.036221637,0.222322885,0
0.024124187,2.59E-04,5.55E-01,34.97563172,0.071779669,0.258161322,0
0.014760368,0,2.42E-01,31.62298493,0.196702674,0.272968017,0
0.028166133,0,4.84E-01,40.22985755,0.225304065,0.277549122,0
0.012907251,0,4.17E-01,32.80698965,0.134396302,0.2748751,0
0.027007939,6.99E-05,5.67E-01,31.89524269,0.046528378,0.238650296,0
0.073606097,0,4.69E-01,38.89057617,0.026865276,0.220994424,0
0.03326046,0,1.52E-01,44.07880013,0.053356023,0.311851613,0
0.005162528,0,4.97E-01,37.69933259,0.179437853,0.251943398,0
0.087300607,0,5.68E-01,41.81630759,0.075431414,0.195409769,0
0.017860925,0,2.95E-01,27.10383514,0.098654628,0.30977644,0
0.011454498,1.16E-04,5.82E-01,35.59824245,0.087894424,0.255104232,0
0.068456227,0,1.49E-01,37.87834261,0.167572555,0.259006496,0
0.026278076,0,2.46E-01,35.80716869,0.031338965,0.268257847,0
0.045607419,0,3.26E-01,28.87410707,0.12069344,0.230203544,0
0.028316266,0,7.47E-02,46.77192149,0.028079131,0.285451437,0
0.137142457,0,5.60E-01,40.29942579,0.076422166,0.198764698,0
0.033935326,0,1.70E-01,44.4370895,0.268602161,0.345743053,0
0.01810017,0,5.05E-01,36.18046579,0.053073546,0.275022576,0
0.07003876,0,1.71E-01,26.82750911,0.110536951,0.227170936,0
0.018863782,0,7.53E-03,37.58662702,0.006067119,0.253189239,0
0.04853718,0,5.01E-01,40.02575256,0.037917118,0.242325349,0
0.127160685,0,7.42E-01,41.45333873,0.013206822,0.26457619,0
0.037937706,7.26E-05,3.24E-01,46.64011765,0.061160454,0.286525668,0
0.025792998,0,2.17E-01,26.64865324,0.141946134,0.293735442,0
0.010233782,0,2.53E-02,38.26605403,0.015555127,0.281735338,0
0.054099599,2.77E-04,4.68E-01,41.5981218,0.205440883,0.257967536,0
0.033569629,0,2.47E-01,33.05260581,0.198994375,0.236757338,0
0.012459592,0,1.60E-02,38.73771784,0.006574439,0.265746156,0
0.031550519,0,5.46E-01,40.48297852,0.079089032,0.280290416,0
0.050313768,0,5.59E-01,45.90137449,0.160331443,0.236387886,0
0.026793914,2.20E-04,6.49E-02,40.39243688,0.036738362,0.27265654,0
0.011933078,8.29E-04,6.10E-01,33.84232322,0.056821453,0.287089014,0
0.028535325,0,5.47E-01,36.25341162,0.110879692,0.315192604,0
0.053828193,6.95E-05,5.01E-01,37.29498057,0.089737412,0.258839874,0
0.085500287,0,2.96E-01,54.64363954,0.083692945,0.212220458,0
0.15182208,0,3.89E-01,56.3530001,0.144099054,0.346290421,0
0.039909418,0,9.36E-02,35.21878255,0.086418431,0.184244873,0
0.01239873,7.54E-05,3.91E-02,37.85223828,0.087738143,0.240655694,0
0.032815074,2.89E-04,1.66E-01,35.6826012,0.062882967,0.239893948,0
0.021195522,0,1.07E-01,46.75612224,0.114792946,0.276164858,0
0.028809616,0,7.96E-02,40.79495713,0.040820635,0.292202315,0
0.095538261,0,5.91E-01,46.34579982,0.110422031,0.202644757,0
0.008089207,0,1.84E-02,39.08986416,0.005242141,0.223166286,0
0.025575502,0,2.51E-01,32.86320344,0.221553266,0.185697785,0
0.052167506,0,2.60E-01,27.23343608,0.060930504,0.259685681,0
0.00490592,7.12E-05,4.08E-01,32.09906763,0.110336937,0.29368165,0
0.021121255,0,5.94E-02,37.36389307,0.011561112,0.24606048,0
0.00558678,0,2.70E-01,32.42771854,0.258053429,0.2657449,0
0.043404815,7.12E-05,3.61E-01,43.41837918,0.024834298,0.218051787,0
0.04568827,0,2.13E-01,36.34585708,0.224406569,0.192263093,0
0.125673936,0,6.14E-01,34.34689291,0.070872139,0.224148505,0
0.019766453,3.68E-04,3.68E-02,40.05587962,0.043747671,0.306700802,0
0.079296609,0,4.74E-01,37.55378525,0.043567184,0.179570731,0
0.208798934,0.002411018,3.22E-01,36.53024951,0.132533471,0.221175387,0
0.083793568,0,6.51E-01,33.47309076,0.104119621,0.221430745,0
0.033427694,0,4.32E-02,34.50133875,0.010473065,0.229702542,0
0.022336879,0,1.92E-01,28.15964664,0.073154593,0.265647513,0
0.082024515,0,2.96E-01,31.31845742,0.149775681,0.271868333,0
0.023532907,0,4.90E-02,39.1974212,0.007041935,0.24260642,0
0.010873663,0,2.48E-01,32.91282753,0.196240106,0.249729153,0
0.038705257,0,2.95E-01,40.89977207,0.021635038,0.219655706,0
0.086850639,0,3.71E-01,37.65554928,0.032408946,0.163200164,0
0.044427973,5.03E-04,3.08E-01,34.94093618,0.096661805,0.257056565,0
0.027059516,0,3.21E-01,30.06176383,0.108659235,0.240051972,0
0.027776247,1.38E-04,8.41E-02,42.77984065,0.009684939,0.222314239,0
0.065108138,0,3.09E-01,36.70774531,0.234017875,0.297984349,0
0.02004858,0,1.94E-01,26.65578737,0.100916028,0.292649919,0
0.010818323,0,1.86E-01,31.93662661,0.335658512,0.260692682,0
0.017548036,0,7.92E-02,40.08137881,0.049131871,0.308221505,0
0.032264071,0,5.03E-01,34.6768859,0.111133359,0.25393962,0
0.215160345,0,4.22E-01,33.49758966,0.026796758,0.173532378,0
0.07861514,0,5.58E-01,40.19550021,0.114807151,0.28401875,0
0.113473643,7.04E-05,3.13E-01,36.77904423,0.073316043,0.254284865,0
0.093904845,0,2.20E-01,48.14145827,0.263072427,0.279032836,0
0.100432578,0,4.50E-01,39.81720012,0.030326818,0.174132604,0
0.042814169,7.45E-05,2.01E-01,28.83016143,0.129200139,0.216920922,0
0.103071552,0,3.05E-01,33.08113775,0.029391709,0.219147022,0
0.046075466,0,4.02E-01,45.02468653,0.0550828,0.307145639,0
0.046558843,0,5.56E-01,39.21320463,0.16947515,0.258561665,0
0.103858796,0,4.91E-01,40.39512801,0.00906302,0.198512419,0
0.091791042,0,4.31E-01,40.43033109,0.017068882,0.195948919,0
0.021536566,2.03E-04,1.47E-01,31.27454123,0.018005622,0.247892778,0
0.072237125,1.43E-04,5.73E-01,37.27266172,0.096371392,0.247970171,0
0.061388269,0,6.86E-01,46.96222453,0.063302178,0.256413497,0
0.109744782,6.70E-05,6.46E-01,35.16194513,0.041847405,0.186344414,0
0.037772634,0,2.74E-01,33.4295358,0.122795232,0.235705126,0
0.026613572,0.003296516,3.95E-01,30.04602107,0.058540296,0.221849214,0
0.09532718,0,2.84E-01,42.48834509,0.178532638,0.258778207,0
0.041725631,0,2.03E-01,32.5685667,0.23692154,0.254697592,0
0.007068701,0,9.26E-03,42.51939791,0.008010541,0.267139524,0
0.027545463,7.16E-05,3.33E-01,35.69619901,0.068322515,0.266279986,0
0.003147836,0,4.51E-01,35.96680023,0.134075323,0.256203126,0
0.009095505,0,7.28E-03,39.25052443,0.005058643,0.253725786,0
0.043835334,0,2.05E-01,30.75202713,0.119359904,0.246898791,0
0.139073064,0,4.73E-01,30.04651568,0.061435394,0.205425553,0
0.062428689,1.43E-04,5.59E-01,43.29592142,0.044398845,0.269107453,0
0.141252706,0,4.51E-01,35.66914567,0.047673826,0.199209832,0
0.075342687,0.00277694,2.62E-01,40.58267122,0.131670575,0.330263734,0
0.061056745,0,4.03E-01,54.90185771,0.316687961,0.260346583,0
0.020310403,0,3.20E-01,32.87133979,0.112812328,0.22220986,0
0.086948532,2.12E-04,1.23E-01,27.69295299,0.044757175,0.267297604,0
0.027661093,6.23E-04,2.58E-01,27.41814622,0.079733202,0.233147701,0
0.017657983,3.00E-04,6.10E-02,35.92905264,0.031646508,0.230203119,0
0.05629493,0.023111358,1.74E-01,33.77519918,0.046617492,0.235002289,0
0.055583565,0,3.92E-01,34.52958091,0.107449778,0.236203465,0
0.057123725,0,4.25E-01,25.92299571,0.115702818,0.22725089,0
0.038567175,0,4.41E-01,31.94503188,0.032475013,0.233644421,0
0.006522095,0.001276115,1.85E-02,38.36337749,0.019599855,0.250146526,0
0.074361664,0.074880617,1.79E-01,32.41671726,0.026044896,0.244044229,0
0.09098413,0,5.00E-01,38.25936002,0.019680891,0.215394671,0
0.043085831,1.88E-04,5.68E-01,34.49464929,0.085587082,0.255328991,0
0.026918596,0,1.57E-01,34.74021325,0.128608605,0.23843246,0
0.071956696,0.00232343,5.07E-01,32.290177,0.040571962,0.240212442,0
0.025744267,0,1.90E-01,27.30062924,0.20489809,0.226619554,0
0.015479495,0,2.87E-01,32.06617052,0.189410228,0.256557659,0
0.071895779,4.73E-04,2.06E-01,29.04036382,0.050486601,0.217320762,0
0.105054991,0,2.56E-01,38.46363613,0.146452833,0.223768635,0
0.11924559,0,3.09E-01,53.98629444,0.162469944,0.339792361,0
0.054591645,0,4.05E-01,24.08791227,0.088698224,0.219275909,0
0.028750247,0,1.70E-01,30.09819175,0.141162561,0.272220999,0
0.013539564,0,1.92E-01,34.23636425,0.367883939,0.253882348,0
0.015037517,6.95E-05,3.16E-02,36.61933112,0.006385389,0.214661401,0
0.085414255,0,6.32E-01,33.83592274,0.069064692,0.253900638,0
0.024774235,0,2.84E-01,27.76281878,0.110677629,0.256253472,0
0.071643981,0,6.99E-01,54.91689523,0.07265284,0.225011518,0
0.04920787,7.31E-04,3.72E-01,34.56893713,0.080707016,0.216169988,0
0.072704343,0,4.06E-01,51.49833688,0.222896796,0.272314018,0
0.015209551,0,5.89E-01,40.4303627,0.122884691,0.277869991,0
0.022459947,0,1.89E-01,28.93976767,0.171807243,0.233601294,0
0.017702994,0,3.36E-01,33.53711969,0.145447653,0.260803079,0
0.062049278,0,1.36E-01,29.89056108,0.144055138,0.209365857,0
0.067172683,0,2.80E-01,49.29815852,0.197491178,0.328718236,0
0.02556532,0,1.03E-01,41.96030656,0.008602478,0.219241977,0
0.105654063,0,3.75E-01,57.24444495,0.191115536,0.308432566,0
0.010882626,0,5.84E-02,39.0224418,0.042076164,0.253857753,0
0.09685569,0,6.73E-01,40.47230246,0.089171757,0.219953971,0
0.047976263,0,6.35E-01,33.29832533,0.038854849,0.220113601,0
0.108461873,0,3.59E-01,39.57165171,0.228149568,0.240058657,0
0.118454727,0,3.79E-01,55.59191464,0.183798152,0.347254395,0
0.008572346,0,1.76E-01,34.29567057,0.299374405,0.267151593,0
0.039969778,0,1.55E-01,28.32469203,0.163049606,0.236491015,0
0.122139248,0,3.65E-01,55.53129718,0.185351123,0.346419307,0
0.061373809,2.69E-04,5.82E-01,33.74044011,0.041219556,0.216888151,0
0.034049312,0.004323933,1.38E-01,40.46912913,0.085639786,0.270108239,0
0.042543748,7.37E-05,2.89E-01,31.49163176,0.129415737,0.273618973,0
0.033522608,0,7.06E-02,42.81213571,0.013959591,0.245330163,0
0.037809425,0,3.63E-01,34.91905354,0.128453907,0.257342126,0
0.066829328,0,5.41E-01,38.7149388,0.046279544,0.171922512,0
0.124760523,4.77E-04,4.82E-01,31.44601442,0.06026319,0.208845098,0
0.050342422,5.85E-05,7.05E-01,41.27971075,0.030986641,0.229279335,0
0.012034174,7.19E-05,5.44E-01,33.66638207,0.063166451,0.28523954,0
0.024561143,0,2.21E-01,28.69155599,0.052419433,0.223588815,0
0.008137958,0,4.94E-02,39.84090884,0.0273347,0.249917493,0
0.028766904,0,3.39E-01,36.42834604,0.158661669,0.251096392,0
0.026330893,0,2.02E-02,35.85179807,0.006019198,0.230466933,0
0.003630544,0,4.72E-01,30.67134024,0.051266657,0.246357293,0
0.084010451,0.001535834,5.46E-01,46.7193855,0.061511791,0.289160019,0
0.167074293,0,6.28E-01,41.71430733,0.040092542,0.212653007,0
0.042141693,0,2.73E-01,28.86888232,0.136397016,0.218023834,0
0.028637286,7.36E-05,2.04E-01,44.31420979,0.039174297,0.276722015,0
0.083933986,6.72E-05,4.19E-01,34.51164394,0.052481316,0.229875787,0
0.02117653,3.52E-04,4.17E-02,42.87294909,0.010556244,0.263416596,0
0.005398568,3.76E-04,3.03E-02,37.18302537,0.057398171,0.245674584,0
0.017102916,0,1.39E-01,41.10651791,0.02895109,0.30911168,0
0.012069609,6.91E-04,2.65E-02,39.60858598,0.009753849,0.248058589,0
0.041273072,0,1.77E-01,36.96545582,0.059464891,0.27416863,0
0.018808339,0,1.53E-01,36.98338481,0.010285577,0.263334728,0
0.055908813,6.79E-04,7.30E-02,32.44049915,0.112899247,0.215371959,0
0.051238272,3.51E-04,3.45E-01,31.98998977,0.038192343,0.261521268,0
0.00879161,0,2.58E-01,33.8312958,0.142141355,0.262946814,0
0.050683845,0,5.86E-01,38.0782683,0.126516877,0.254649851,0
0.128257715,0,6.09E-01,55.14102541,0.105429178,0.240951505,0
0.064219653,0,3.18E-01,34.89293946,0.160795216,0.233356185,0
0.029207991,0,5.62E-02,43.42814925,0.023537425,0.26447137,0
0.03625097,0.008216479,6.15E-02,28.03707218,0.032008929,0.207002638,0
0.032331441,0,2.52E-01,29.0005591,0.098850022,0.285542016,0
0.009936504,0,3.25E-01,30.56859086,0.03029391,0.248926457,0
0.044526047,0,2.80E-01,47.35630239,0.057552799,0.291735742,0
0.039118846,2.20E-04,1.46E-01,52.04947385,0.077748519,0.29911551,0
0.0190009,6.99E-05,2.80E-02,39.81008714,0.006663721,0.249650419,0
0.029275185,2.15E-04,1.72E-01,38.73388728,0.032025224,0.25093974,0
0.004797324,0,4.99E-01,33.50808869,0.063188968,0.278083527,0
0.027731519,0,3.91E-01,29.85289546,0.119878743,0.226022743,0
0.074251168,0.028969429,4.41E-01,32.90877783,0.063955504,0.237057531,0
0.01514827,0,2.52E-01,29.61807177,0.010525217,0.242788673,0
0.022578538,0,2.21E-01,29.87808591,0.082202908,0.273124395,0
0.068935608,4.52E-04,1.34E-01,31.93052852,0.109735964,0.236457897,0
0.021337067,0,6.51E-02,36.95106738,0.045368465,0.21177616,0
0.017042286,0,3.31E-01,25.94707728,0.080863444,0.269908493,0
0.055358117,0,3.18E-01,47.20534978,0.20561986,0.254914297,0
0.043952836,0,3.05E-01,30.19483005,0.133944723,0.246152313,0
0.027360044,0,1.81E-01,31.38988675,0.153283089,0.255245998,0
0.032937479,0,2.03E-01,31.00741455,0.178015717,0.204216232,0
0.061386678,0,2.41E-01,44.00763158,0.185126353,0.300058709,0
0.100960616,0,4.15E-01,52.7243138,0.274788159,0.276811744,0
0.066617889,0,3.31E-01,46.2188668,0.0237052,0.282767423,0
0.07168865,0,4.31E-01,39.0481009,0.036649585,0.151401534,0
0.060539725,0,6.39E-01,33.0320687,0.035468034,0.182220337,0
0.020564155,0,2.96E-01,38.2980098,0.07389962,0.304807715,0
0.021734708,7.10E-05,5.36E-02,42.39365404,0.018246153,0.263557676,0
0.039818512,0,2.77E-01,33.82827208,0.189725275,0.290769957,0
0.025553171,0.001366702,5.25E-01,34.86167174,0.06587983,0.261935478,0
0.069208908,0,3.82E-01,40.28741054,0.018656778,0.272625687,0
0.057332575,0,5.98E-01,40.35816825,0.063298174,0.274073278,0
0.016461886,0,3.98E-01,26.60114969,0.115039419,0.226375824,0
0.042403972,0,6.25E-01,39.92953393,0.140321543,0.279131627,0
0.00824082,0.001280554,1.87E-02,40.06566149,0.007769336,0.212158054,0
0.002713893,0,5.23E-01,32.87923205,0.105031627,0.286352633,0
0.102565701,0,3.85E-01,36.36525606,0.01470243,0.219730224,0
0.092900596,0,4.94E-01,34.74038918,0.102228444,0.242220783,0
0.063346719,0,6.00E-01,33.83719055,0.037124718,0.213123164,0
0.092200932,0,7.16E-01,49.44226997,0.038988117,0.286769445,0
0.157521647,0,4.06E-01,43.86401888,0.170398732,0.22740851,0
0.00483227,0,2.08E-01,32.77241408,0.271145744,0.278809803,0
0.079263726,0,1.66E-01,27.70701864,0.163756969,0.255717569,0
0.083523544,7.05E-05,2.69E-01,27.41304805,0.101260497,0.272320101,0
0.027358544,0,3.86E-02,39.76742661,0.042714664,0.290762852,0
0.048643308,0,3.10E-01,36.88974465,0.037879824,0.286804014,0
0.004121556,0,1.69E-01,32.74374357,0.218126158,0.251323931,0
0.030481377,0,1.66E-01,31.08779418,0.182237845,0.217575518,0
0.031958652,0,7.15E-02,36.34128334,0.018589942,0.246763201,0
0.008421515,0,4.11E-02,41.1781659,0.010160228,0.263043904,0
0.036040313,0,3.73E-01,31.52976934,0.021914428,0.221092968,0
0.00368448,0,3.80E-01,27.35164585,0.144563455,0.252011137,0
0.059579421,3.39E-04,1.16E-01,36.35375112,0.011521742,0.214294904,0
0.017036526,1.48E-04,6.22E-02,37.09460043,0.044355426,0.250000402,0
0.062657195,0,1.36E-01,35.94678467,0.15534706,0.242883406,0
0.028017396,1.34E-04,6.15E-01,33.90612721,0.045694802,0.229380265,0
0.062347582,0,5.15E-01,33.42872461,0.072126003,0.24033068,0
0.039260881,0,2.56E-01,34.82188697,0.027158737,0.247793924,0
0.096990942,0,1.63E-01,31.97771438,0.118445046,0.256737093,0
0.029105369,0,1.28E-01,36.22553914,0.0156306,0.195275741,0
0.051016259,0,3.03E-01,28.15499575,0.074719405,0.249921887,0
0.01186161,0,3.17E-02,41.46862449,0.003730126,0.254917374,0
0.072543161,0,6.76E-01,29.6740532,0.033018772,0.192836537,0
0.042099815,0,4.33E-01,34.69734452,0.158448099,0.216072346,0
0.045281265,0.002548384,3.95E-01,43.26216261,0.290785718,0.239580567,0
0.036942464,0,1.08E-01,36.83378821,0.016357129,0.251178616,0
0.100980882,0,6.79E-01,46.75198546,0.078219955,0.211644081,0
0.016963364,0,4.05E-02,33.93341992,0.084705067,0.228370361,0
0.066941441,0.002046141,2.83E-01,50.18386049,0.319199512,0.325963497,0
0.074800179,4.14E-04,4.32E-01,42.59551152,0.254177648,0.248010338,0
0.017947109,0,7.40E-02,27.29720675,0.205811,0.193517962,0
0.060999767,0,3.19E-01,33.1076971,0.204814489,0.250075616,0
0.02091226,0,1.92E-01,29.12691752,0.148454185,0.286367694,0
0.08217167,0,4.75E-01,36.3124551,0.016375923,0.261154063,0
0.016448172,7.36E-05,1.51E-01,36.46140038,0.082488052,0.280386504,0
0.034092094,0,6.19E-01,40.88352345,0.107787573,0.278693152,0
0.072635031,0,4.42E-01,51.79008496,0.199350543,0.255202021,0
0.041971743,0,6.65E-01,35.11502704,0.078595808,0.274203028,0
0.053214747,0,6.79E-01,43.02014229,0.033454448,0.235878082,0
0.043755624,0,4.74E-01,37.10668202,0.105806363,0.287913158,0
0.083534996,0,3.72E-01,37.02802632,0.049033314,0.266947562,0
0.05777416,0,1.73E-01,46.51510676,0.201521437,0.284481519,0
0.056327666,2.04E-04,1.83E-01,33.5913351,0.040493275,0.228163792,0
0.101344286,0,3.79E-01,52.72833502,0.271529281,0.2784141,0
0.037615433,0,2.35E-01,45.26474541,0.335829653,0.302397456,0
0.016663324,0,6.73E-02,36.46571689,0.01277304,0.287873837,0
0.015654609,0.001329856,8.35E-02,35.67998563,0.055873042,0.279721687,0
0.042705661,0,2.49E-01,40.38744446,0.112075811,0.30732444,0
0.051842355,1.49E-04,2.29E-01,33.29811863,0.138793176,0.284329624,0
0.056686765,0,3.06E-01,34.90433388,0.145140067,0.229122728,0
0.052761884,3.46E-04,5.35E-01,41.59066534,0.186289496,0.257813271,0
0.051442653,9.19E-04,1.11E-01,37.02790502,0.05441616,0.260187517,0
0.034551823,0,1.61E-01,39.22387558,0.193307568,0.287801164,0
0.104135652,0,3.39E-01,50.08050238,0.298963255,0.2975498,0
0.02268684,0,2.38E-01,30.90066412,0.174159731,0.275325899,0
0.076740995,0,6.12E-01,35.9930098,0.026661609,0.200049489,0
0.07166544,0,7.93E-01,49.1105109,0.043546773,0.286771916,0
0.062282724,0,4.23E-01,38.99896793,0.02398182,0.220005595,0
0.034008766,0,4.85E-01,39.89620483,0.102038511,0.266195182,0
0.020981829,0,3.43E-01,27.79793849,0.111748152,0.243811977,0
0.020034263,0,2.06E-01,27.74357459,0.209899591,0.256190153,0
0.030131229,0,1.22E-01,41.57027746,0.0484924,0.312966463,0
0.046551758,0,2.18E-01,31.98249531,0.187544253,0.247320708,0
0.028363392,0,3.66E-01,35.52828868,0.219502791,0.290175898,0
0.094857354,0,4.57E-01,31.36483971,0.032262038,0.235450237,0
0.026723858,0,2.89E-01,28.45831238,0.150300381,0.240471009,0
0.044486103,0,1.20E-01,40.28228053,0.021429344,0.252195527,0
0.089477461,0,4.50E-01,48.11269639,0.288834013,0.278424428,0
0.038702693,0,1.28E-01,38.89867995,0.05243241,0.290173979,0
0.063854274,0,4.13E-01,39.94649655,0.300329832,0.209330718,0
0.049883671,0,4.52E-01,43.40577915,0.134795708,0.26570115,0
0.038487277,0,2.44E-01,38.68994084,0.024868967,0.250601238,0
0.02718542,2.07E-04,8.88E-02,40.85654297,0.016901709,0.25952553,0
0.016994406,0,1.94E-01,29.7794045,0.202810836,0.256354606,0
0.041125551,3.32E-04,1.92E-01,30.7225068,0.014445267,0.161726891,0
0.044964121,0,1.90E-01,45.4672183,0.015994706,0.284325594,0
0.103761041,0,6.77E-01,42.3235212,0.009784342,0.226541423,0
0.100867599,0,3.00E-01,49.38896632,0.187600566,0.289654104,0
0.048114812,0,5.95E-01,33.17724328,0.023398514,0.222912299,0
0.046446776,0,5.67E-01,34.72714062,0.078390966,0.229593086,0
0.015117076,0,1.39E-01,27.01369472,0.106588951,0.271586231,0
0.010470381,0,3.12E-02,36.69859106,0.023641182,0.275611306,0
0.040958006,0,3.24E-01,47.06243537,0.057617205,0.277601376,0
0.049950164,3.40E-04,1.57E-01,28.39291684,0.028043785,0.217481683,0
0.025230072,0.005033165,9.64E-02,39.88113197,0.012449077,0.265486967,0
0.04841381,7.53E-05,1.60E-01,30.6094467,0.161766086,0.179381799,0
0.024464992,0,2.17E-01,31.94284542,0.166081833,0.285125882,0
0.008027247,0,1.77E-02,34.62989236,0.047324116,0.25117241,0
0.021411884,0,1.87E-01,38.75592194,0.012677581,0.241548246,0
0.062602883,0,2.18E-01,34.06546428,0.200254894,0.265633064,0
0.032760555,0,2.48E-01,28.3704185,0.156185514,0.248385631,0
0.046692798,0,2.76E-01,27.81091347,0.092685386,0.260821208,0
0.023513834,7.40E-05,1.68E-01,44.47319569,0.080291294,0.295039289,0
0.020376375,0,6.44E-02,38.44719786,0.013657799,0.251955961,0
0.185560415,6.45E-04,4.27E-01,29.79986123,0.115945853,0.21571894,0
0.034521172,2.87E-04,8.63E-02,36.37411853,0.045327988,0.274763078,0
0.063899669,0,3.14E-01,48.51134534,0.057985695,0.222140031,0
0.03578077,0,2.31E-01,32.03358635,0.17446049,0.206516486,0
0.047822654,0.020417766,1.15E-01,35.42418335,0.092240641,0.252547706,0
0.06385609,1.41E-04,3.21E-01,34.70765876,0.054941627,0.268612802,0
0.055788664,0,2.12E-01,43.16152847,0.130996673,0.317774386,0
0.075478907,1.44E-04,5.41E-01,49.60944735,0.161693739,0.209987636,0
0.046954025,0,5.94E-01,34.55241032,0.044309782,0.19795722,0
0.01774367,0,1.80E-01,28.31767375,0.169384228,0.280593568,0
0.011847329,4.25E-04,3.29E-02,36.96711727,0.009930319,0.266668659,0
0.021744162,0,1.04E-01,39.08110894,0.008931715,0.250239424,0
0.035121291,0,1.11E-01,28.16125821,0.171136312,0.246433941,0
0.018498718,1.46E-04,2.81E-01,31.8750301,0.129358702,0.251208966,0
0.070190663,9.41E-05,2.67E-01,37.7337547,0.045044256,0.229721661,0
0.050037646,2.87E-04,6.28E-01,40.00145578,0.056876377,0.289058674,0
0.160553598,0,4.03E-01,35.31467551,0.142159176,0.198930048,0
0.03834248,0,2.34E-01,32.77060803,0.214725732,0.192334252,0
0.037112426,0,1.66E-01,46.3220431,0.143216641,0.279086594,0
0.020269407,7.08E-05,2.62E-01,29.85670386,0.191191225,0.248464537,0
0.022650938,0,2.22E-01,35.61250019,0.075696589,0.27557175,0
0.00829038,0,2.43E-01,31.72706691,0.218404505,0.25761971,0
0.013050833,0,4.28E-02,40.95277874,0.03481938,0.309556206,0
0.045153396,1.51E-04,8.19E-02,31.70359959,0.114913849,0.245863234,0
0.043908144,0,5.89E-01,33.43585206,0.051478335,0.243933746,0
0.019606552,0,3.56E-01,25.93060382,0.078032323,0.26992857,0
0.016930814,0,4.32E-01,32.51891117,0.113058073,0.275901733,0
0.077310581,0,2.32E-01,52.04410792,0.146614754,0.319057323,0
0.090328157,0,6.54E-01,33.88002015,0.045613323,0.240089302,0
0.013740532,0.001179575,2.91E-02,37.31072916,0.024864317,0.273363191,0
0.020044645,0.001478716,2.44E-01,35.23763606,0.043332391,0.270393699,0
0.077418106,0.007110346,1.79E-01,24.75523273,0.110977692,0.233170834,0
0.011179915,0.078040845,1.39E-01,36.85604946,0.178339552,0.244405503,0
0.034344248,0,4.14E-01,34.08931133,0.107579081,0.223398478,0
0.060207889,0,3.36E-01,33.04049797,0.184262071,0.257600612,0
0.159505324,0,5.33E-01,47.8713859,0.107260521,0.237658843,0
0.048418789,7.55E-05,2.11E-01,41.92279923,0.212452173,0.305199153,0
0.030827456,0,2.22E-01,30.44112107,0.136502931,0.253533979,0
0.012115738,7.32E-05,2.47E-01,33.3998052,0.163537782,0.25455973,0
0.036237204,3.04E-04,7.59E-02,26.71112018,0.148955962,0.220401052,0
0.020108923,0,4.54E-01,33.04901879,0.103056013,0.219759565,0
0.02233702,0,1.12E-01,26.89156426,0.200285648,0.266636623,0
0.028419679,1.39E-04,2.88E-01,33.74232336,0.051830285,0.266269805,0
0.04224589,0,2.03E-01,30.01420793,0.152724382,0.219640501,0
0.019236658,0,3.36E-01,26.80504402,0.143613589,0.234573308,0
